;Unnamed: 0;Unnamed: 0.1;cod_orgao_sup;nm_orgao_sup;cod_orgao;nm_orgao;cod_unidade;nm_unidade;modalidade_compra;id_item_compra;dia;ano;mes;cod_classe_material;nm_classe_material;grupo_material;grupo_servico;cod_material_serv;desc_material_serv;padrao_desc_material;cnpj_fornecedor;nm_fornecedor;unidade_fornecimento;valor_unitario;qtde_ofertada;ind_pandemia
496;808;241620;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160368;3 BATALHAO DE SUPRIMENTO/RS;Pregão;1603680500001201800208;18 Out 2018;2018;Out 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,08072E+13;MEDPOA COMERCIO DE MATERIAL HOSPITALAR LTDA;FRASCO 500,00 ML;3,9;10000;0
509;825;274789;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;762600;CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO;Pregão;7626000500007201800033;20 Set 2018;2018;Set 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;311410; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;9,10227E+12;AJURDY DISTRIBUIDORA DE PRODUTOS LTDA;FRASCO 500,00 ML;3,9;3000;0
524;852;126279;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;782802;CENTRO DE INTENDENCIA DA MARINHA EM SALVADOR;Pregão;7828020500009201900005;04 Dez 2019;2019;Dez 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;311410; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;7,57193E+12;EQUILIBRIO COMERCIO DE DESCARTAVEIS EIRELI;FRASCO 500,00 ML;3,9;3005;0
411;664;369887;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;795180;BASE DE FUZILEIROS NAVAIS ILHA DO GOVERN./RJ;Pregão;7951800500001201800013;24 Jul 2018;2018;Jul 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,9;3825;0
535;867;26745;26000;MINISTERIO DA EDUCACAO;26241;UNIVERSIDADE FEDERAL DO PARANA;153079;UNIVERSIDADE FEDERAL DO PARANA;Pregão;1530790500189201800001;13 Fev 2019;2019;Fev 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;3,9;2600;0
650;1061;346997;99900;REPUBLICA FEDERATIVA DO BRASIL;93620;ESTADO DE RORAIMA;925480;TRIBUNAL DE JUSTIÇA DO ESTADO DE RORAIMA;Pregão;9254800500021201900043;22 Ago 2019;2019;Ago 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,8777E+13;R. H. GUEDES VIEIRA;FRASCO 500,00 ML;3,9;200;0
43;74;69255;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;250005;DEPARTAMENTO DE LOGÍSTICA EM SAUDE;Dispensa de Licitação;2500050600022202000001;28 Fev 2020;2020;Fev 2020;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,68893E+13;S.M GUIMARAES EIRELI;FRASCO 500,00 ML;3,91;100000;0
416;672;386050;99900;REPUBLICA FEDERATIVA DO BRASIL;94120;ESTADO DO MARANHAO;925984;SECRETARIA DE ESTADO DA EDUCAÇÃO DO MA;Pregão;9259840500019201700114;11 Jun 2018;2018;Jun 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,53973E+13;ALTIS IMPORT COMERCIAL EIRELI;FRASCO 500,00 ML;3,91;2000;0
415;671;386049;99900;REPUBLICA FEDERATIVA DO BRASIL;94120;ESTADO DO MARANHAO;925984;SECRETARIA DE ESTADO DA EDUCAÇÃO DO MA;Pregão;9259840500019201700113;11 Jun 2018;2018;Jun 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,7288E+13;JCC CONSULTORIA, COMERCIO E CONSTRUCOES EIRELI;FRASCO 500,00 ML;3,91;6000;0
319;501;196499;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;771100;BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO;Pregão;7711000500018201700003;26 Fev 2018;2018;Fev 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,84863E+13;FORTE PAPER COMERCIAL DE PRODUTOS DESCARTAVEIS E SERVICOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,93;3248;0
526;854;132975;99900;REPUBLICA FEDERATIVA DO BRASIL;93420;ESTADO DO PARA;925387;PREFEITURA MUNICIPAL DE BELÉM;Pregão;9253870500118201900022;17 Dez 2019;2019;Dez 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,34938E+13;P G LIMA COM EIRELI;FRASCO 500,00 ML;3,93;2754;0
390;636;285448;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160204;25 BATALHAO DE CACADORES;Pregão;1602040500006201800003;27 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,65498E+13;DISTRIBUIDORA DE ALIMENTOS SAO JUDAS TADEU LTDA;FRASCO 500,00 ML;3,94;500;0
55;95;107459;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160045;BASE ADM. GUARNIÇÃO DE FORTALEZA;Pregão;1600450500012201900003;26 Fev 2020;2020;Fev 2020;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,03659E+13;PROFISSA DISTRIBUIDORA EIRELI;FRASCO 500,00 ML;3,95;5450;0
346;551;201131;99900;REPUBLICA FEDERATIVA DO BRASIL;93720;ESTADO DE TOCANTINS;925964;INSTITUTO DE DESENVOLVIMENTO RURAL;Pregão;9259640500028201800004;23 Mai 2018;2018;Mai 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;3,81833E+12;SARAIVA DISTRIBUIDORA EIRELI;FRASCO 500,00 ML;3,95;1000;0
580;948;115511;52000;MINISTERIO DEFESA;52111;COMANDO DA AERONAUTICA;120631;GRUPAMENTO DE APOIO DE NATAL;Pregão;1206310500002201900004;17 Mai 2019;2019;Mai 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,97;3700;0
66;106;131689;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160202;3 BATALHAO DE ENGENHARIA DE CONSTRUCAO;Pregão;1602020500031201900114;05 Fev 2020;2020;Fev 2020;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,78707E+13;MEDSEG DISTRIBUIDORA DE MEDICAMENTOS LTDA;FRASCO 500,00 ML;3,97;700;0
596;971;223923;99900;REPUBLICA FEDERATIVA DO BRASIL;93420;ESTADO DO PARA;980429;PREF.MUN.DE BENEVIDES;Pregão;9804290500004201900003;09 Abr 2019;2019;Abr 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;3,00784E+13;DISTRIBUIDORA ATHENA COMERCIO ALIMENTICIOS E SERVICOS EIRELI;FRASCO 500,00 ML;3,98;600;0
699;1156;161952;52000;MINISTERIO DEFESA;52111;COMANDO DA AERONAUTICA;120624;GRUPAMENTO DE APOIO DE ANAPOLIS;Pregão;1206240500027201900030;31 Out 2019;2019;Out 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;9,60161E+12;COSMODERMA INDUSTRIA E COMERCIO LTDA;FRASCO 500,00 ML;3,98;5000;0
508;824;273994;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;751212;BASE DE HIDROGRAFIA DA MARINHA EM NITEROI;Pregão;7512120500013201700105;11 Set 2018;2018;Set 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,95429E+13;LIMP MED COMERCIO DE MATERIAIS MEDICOS ORTOPEDICOS LTDA;FRASCO 500,00 ML;3,98;2080;0
506;820;269572;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;711000;GABINETE DO COMANDANTE DA MARINHA;Pregão;7110000500001201800002;30 Out 2018;2018;Out 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;3,98;273;0
298;476;32407;26000;MINISTERIO DA EDUCACAO;26243;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;153103;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;Pregão;1531030500093201700006;16 Fev 2018;2018;Fev 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;4,07649E+13;PROLIMP PRODUTOS E SERVIÇOS EIRELI;FRASCO 500,00 ML;3,99;6525;0
428;690;41852;26000;MINISTERIO DA EDUCACAO;26000;MINISTERIO DA EDUCACAO;152004;MEC-IBC-INSTITUTO BENJAMIM CONSTANT/RJ;Dispensa de Licitação;1520040600171201800001;12 Nov 2018;2018;Nov 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,91121E+13;MERKADO COMERCIO DE PRODUTOS LTDA;FRASCO 500,00 ML;3,99;250;0
587;956;146806;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160130;36 BATALHAO DE INFANTARIA MECANIZADO - MEX;Pregão;1601300500004201900016;10 Abr 2019;2019;Abr 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;6,43178E+13;CRISTIENE SABIA PARREIRA ROCHA - COMERCIO EIRELI;FRASCO 500,00 ML;3,99;200;0
586;954;144557;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160118;COMANDO DA 4 REGIAO MILITAR/DIV EX;Pregão;1601180500016201800026;07 Mai 2019;2019;Mai 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,54079E+13;ALEXANDRE H M CHAMONE COMERCIO;FRASCO 500,00 ML;3,99;3710;0
536;870;49961;26000;MINISTERIO DA EDUCACAO;26282;UNIVERSIDADE FEDERAL DE VICOSA;154052;CENTRAL DE ENS.DES.AGRAR.DE FLORESTAL/UFV;Pregão;1540520500227201800005;21 Jan 2019;2019;Jan 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,05755E+13;ULTIMAX EIRELI;FRASCO 500,00 ML;4;600;0
575;919;53199;26000;MINISTERIO DA EDUCACAO;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;154503;FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC;Pregão;1545030500015201900006;24 Mai 2019;2019;Mai 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,03797E+13;SANDALO EQUIPAMENTOS E PRODUTOS DE HIGIENE PESSOAL LTDA;FRASCO 500,00 ML;4;350;0
398;646;330338;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160429;13 COMPANHIA DE COMUNICACOES/RS;Pregão;1604290500002201800003;07 Ago 2018;2018;Ago 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;420799; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, APLICACAO:LIMPEZA, CONCENTRACAO:75% INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,64851E+12;PKB PRODUTOS QUIMICOS LTDA;FRASCO 500,00 ML;4;1200;0
493;804;226752;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160252;1 BATALHAO DE ENGENHARIA DE COMBATE/RJ;Pregão;1602520500013201800058;24 Out 2018;2018;Out 2018;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,56313E+13;LUTAR DISTRIBUIDORA DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;4;1000;0
565;903;191491;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160536;61. BATALHAO DE INFANTARIA DE SELVA-MEX/AC;Pregão;1605360500001201900004;25 Mar 2019;2019;Mar 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;1,57355E+13;A. O. SANTOS;FRASCO 500,00 ML;4;3000;0
620;1018;152245;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;257052;DISTRITO SANIT.ESP.INDÍGENA - YANOMAMI;Pregão;2570520500010201900002;01 Jul 2019;2019;Jul 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;244273; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL SANITIZANTE, COMPOSICAO:HIDROALCOOLICA, APARENCIA VISUAL:GEL, APLICACAO:PRODUTO LIMPEZA DOMESTICA, CONCENTRACAO:65%, ODOR:EUCALIPTO;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,33189E+13;SYLVIA P DA COSTA RAMOS;FRASCO 500,00 ML;4;1060;0
540;875;91401;36000;MINISTERIO DA SAUDE;36000;MINISTERIO DA SAUDE;257051;DISTRITO SANIT.ESP.INDÍGENA - LESTE RR;Pregão;2570510500002201900002;19 Mar 2019;2019;Mar 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,79975E+13;T H S FARIAS E SILVA;FRASCO 500,00 ML;4;7040;0
410;662;368414;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;791000;COMANDO-EM-CHEFE DA ESQUADRA;Pregão;7910000500023201700001;24 Jul 2018;2018;Jul 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,38664E+13;HOSPBOX DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;FRASCO 500,00 ML;4,01;14201;0
647;1055;319512;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;771280;CENTRO DE MUNICAO DA MARINHA;Pregão;7712800500010201900015;02 Jul 2019;2019;Jul 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;380018; ALCOOL ETILICO, TEOR ALCOOLICO:70% V/V, COMPOSICAO BASICA:COM EMOLIENTE, FORMA FARMACEUTICA:GEL;ALCOOL ETILICO;2,4275E+13;MHS COMERCIO, SERVICOS E MEDICAMENTOS EIRELI;FRASCO 500,00 ML;4,02;500;0
672;1096;125686;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160203;2 BATALHAO DE ENGENHARIA DE CONSTRUCAO;Pregão;1602030500027201900003;01 Nov 2019;2019;Nov 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;429225; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:ETILICO HIDRATADO, CARACTERISTICAS ADICIONAIS:GEL, CONCENTRACAO:70%;ALCOOL ETILICO LIMPEZA DE AMBIENTES;9,60161E+12;COSMODERMA INDUSTRIA E COMERCIO LTDA;FRASCO 500,00 ML;4,03;1000;0
666;1089;114587;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160081;23 ESQUADRAO DE CAVALARIA DE SELVA;Pregão;1600810500007201900197;28 Nov 2019;2019;Nov 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;3,19208E+13;MM COMERCIO ATACADISTA DE ARTIGOS DE PAPELARIA E SERVICOS LTDA;FRASCO 500,00 ML;4,03;1000;0
636;1042;287108;52000;MINISTERIO DEFESA;52121;COMANDO DO EXERCITO;160437;8 REGIMENTO DE CAVALARIA MECANIZADO/RS;Pregão;1604370500002201900002;17 Jul 2019;2019;Jul 2019;7930;COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO;EQUIPAMENTOS E MATERIAIS PARA LIMPEZA;NAO SE APLICA;347138; ALCOOL ETILICO LIMPEZA DE AMBIENTES, TIPO:GEL HIDRATADO, CONCENTRACAO:46deg A 65deg INPM;ALCOOL ETILICO LIMPEZA DE AMBIENTES;2,38664E+13;HOSPBOX DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA;FRASCO 500,00 ML;4,04;6400;0
406;656;357790;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;764200;SERVICO DE VETERANOS E PENSIONISTAS DA MARINH;Pregão;7642000500003201700018;26 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;2,43307E+13;IMPERIO FC COMERCIO DE MATERIAIS E SERVICOS LTDA;FRASCO 500,00 ML;4,04;500;0
642;1048;309287;52000;MINISTERIO DEFESA;52131;COMANDO DA MARINHA;712000;SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR;Pregão;7120000500003201900003;07 Ago 2019;2019;Ago 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;5,62109E+12;ADN COMERCIO E DISTRIBUICAO DE PRODUTOS DE LIMPEZA EIRELI;FRASCO 500,00 ML;4,04;240;0
517;837;38483;26000;MINISTERIO DA EDUCACAO;26279;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;154048;FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI;Pregão;1540480500027201900029;19 Dez 2019;2019;Dez 2019;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;1,78707E+13;MEDSEG DISTRIBUIDORA DE MEDICAMENTOS LTDA;FRASCO 500,00 ML;4,049;400;0
361;586;104261;26000;MINISTERIO DA EDUCACAO;26286;FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA;154215;FUNDACAO UNIVERSIDADE FEDERAL/AP;Pregão;1542150500013201800011;12 Jun 2018;2018;Jun 2018;6505;DROGAS E MEDICAMENTOS;EQUIPAMENTOS E ARTIGOS PARA USO MEDICO, DENTARIO E VETERINA-RIO;NAO SE APLICA;269943; ALCOOL ETILICO, TIPO:HIDRATADO, TEOR ALCOOLICO:70%_(70degGL), APRESENTACAO:GEL;ALCOOL ETILICO;3,46426E+13;A. N. GOMES EIRELI;FRASCO 500,00 ML;4,05;504;0
